Substance Name,Name Type,Substance Number,Number type,Regulatory Number,Regulatory Number Type,Substance Form,Classification,Signal Word,Pictograms,Level,Result Link,Source,
"Ethylene glycol monoethyl ether",,110-80-5,CAS Number,,,,Flam. Liquid 3   Acute Tox. 5 - Oral   Acute Tox. 5 - Dermal   Acute Tox. 4 - Inhalation   Skin Mild Irrit. 3   Eye Irrit. 2B   Repr. 1B   STOT Single Exp. 1   STOT Rep. Exp. 1  ,Danger,GHS02 : Flame GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0095e.html,GHS-J
"heptan-4-one",,123-19-3,CAS Number,,,,Flam. Liquid 3   Acute Tox. 5 - Oral   Acute Tox. 5 - Dermal   Acute Tox. 4 - Inhalation   Skin Mild Irrit. 3   Eye Irrit. 2   Asp. Tox. 2   STOT Single Exp. 3  ,Warning,GHS02 : Flame GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0783e.html,GHS-J
"heptan-4-one",,123-19-3,CAS Number,,,,Flam. Liquid 3   Acute Tox. 5 - Oral   Acute Tox. 5 - Dermal   Acute Tox. 4 - Inhalation   Skin Mild Irrit. 3   Eye Irrit. 2   Asp. Tox. 2   STOT Single Exp. 3  ,Warning,GHS02 : Flame GHS07 : Exclamation mark GHS08 : Health hazard,1,https://www.nite.go.jp/chem/english/ghs/06-imcg-0783e.html,GHS-J
"hexamethylphosphoric triamide",,680-31-9,CAS Number,,,,Acute Tox. 5 - Oral   Acute Tox. 5 - Dermal   Skin Irrit. 2   Repr. 2   Muta. 1B   Carc. 2   STOT Single Exp. 2   STOT Rep. Exp. 1   STOT Rep. Exp. 2  ,Danger,GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0930e.html,GHS-J
"hexan-2-one",,591-78-6,CAS Number,,,,Flam. Liquid 3   Acute Tox. 5 - Oral   Acute Tox. 5 - Dermal   Eye Irrit. 2A   Asp. Tox. 2   STOT Single Exp. 3   STOT Rep. Exp. 1   STOT Rep. Exp. 2  ,Danger,GHS02 : Flame GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0974e.html,GHS-J
"Hydrogen peroxide",,7722-84-1,CAS Number,,,,Oxid. Liquid 1   Acute Tox. 4 - Oral   Acute Tox. 5 - Dermal   Acute Tox. 3 - Inhalation   Skin Corr. 1A   Skin Corr. 1B   Skin Corr. 1C   Eye Damage 1   Repr. 2   STOT Single Exp. 1   STOT Rep. Exp. 1   STOT Rep. Exp. 2   Aquatic Acute 2  ,Danger,GHS03 : Flame over circle GHS05 : Corrosion GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0566e.html,GHS-J
"m-Toluidine",,108-44-1,CAS Number,,,,Flam. Liquid 4   Acute Tox. 4 - Oral   Acute Tox. 5 - Dermal   Skin Irrit. 2   Eye Irrit. 2A   Eye Irrit. 2B   Repr. 2   STOT Single Exp. 1   STOT Rep. Exp. 2   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0600e.html,GHS-J
"Methyl isobutyl ketone",,108-10-1,CAS Number,,,,Flam. Liquid 2   Acute Tox. 5 - Oral   Acute Tox. 5 - Dermal   Acute Tox. 3 - Inhalation   Asp. Tox. 2   STOT Single Exp. 3   STOT Rep. Exp. 1  ,Danger,GHS02 : Flame GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0964e.html,GHS-J
"N'-(4-chloro-o-tolyl)-N,N-dimethylformamidine monohydrochloride",,19750-95-9,CAS Number,,,,Acute Tox. 3 - Oral   Acute Tox. 5 - Dermal   Skin Mild Irrit. 3   Eye Irrit. 2B   Carc. 2   STOT Single Exp. 2   STOT Rep. Exp. 2  ,Danger,GHS06 : Skull and crossbones GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-1345e.html,GHS-J
"N,N-Dimethylformamide",,68-12-2,CAS Number,,,,Flam. Liquid 3   Acute Tox. 5 - Oral   Acute Tox. 5 - Dermal   Eye Damage 1   Repr. 1B   Muta. 2   STOT Single Exp. 1   STOT Single Exp. 2   STOT Rep. Exp. 1  ,Danger,GHS02 : Flame GHS05 : Corrosion GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0146e.html,GHS-J
"N-Ethylaniline",,103-69-5,CAS Number,,,,Flam. Liquid 4   Acute Tox. 4 - Oral   Acute Tox. 5 - Dermal   Skin Irrit. 2   Eye Irrit. 2A   Eye Irrit. 2B   STOT Single Exp. 1   STOT Rep. Exp. 1   Aquatic Acute 2   Aquatic Chronic 2  ,Danger,GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0317e.html,GHS-J
"Nonylphenol",,25154-52-3,CAS Number,,,,Acute Tox. 4 - Oral   Acute Tox. 5 - Dermal   Skin Corr. 1A   Skin Corr. 1B   Skin Corr. 1C   Eye Damage 1   Repr. 1B   STOT Rep. Exp. 2   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS05 : Corrosion GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0452e.html,GHS-J
"O,O-diethyl O-(1,6-dihydro-6-oxo-1-phenylpyridazin-3-yl) thiophosphate",,119-12-0,CAS Number,,,,Acute Tox. 4 - Oral   Acute Tox. 5 - Dermal   STOT Single Exp. 1   STOT Single Exp. 2   STOT Rep. Exp. 1   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0150e.html,GHS-J
"O,O-dimethyl phthalimidomethyl S-phosphorodithioate",,732-11-6,CAS Number,,,,Acute Tox. 3 - Oral   Acute Tox. 5 - Dermal   Acute Tox. 2 - Inhalation   Skin Mild Irrit. 3   Eye Irrit. 2B   Repr. 2   STOT Single Exp. 2   STOT Rep. Exp. 1   STOT Rep. Exp. 2   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS06 : Skull and crossbones GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-1239e.html,GHS-J
"O-2,4-dichlorophenyl O-ethyl S-propyl phosphorodithioate",,34643-46-4,CAS Number,,,,Acute Tox. 4 - Oral   Acute Tox. 5 - Dermal   Eye Irrit. 2B   Skin Sens. 1   STOT Single Exp. 2   Aquatic Acute 1   Aquatic Chronic 1  ,Warning,GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0405e.html,GHS-J
"O-2,4-dichlorophenyl O-ethyl S-propyl phosphorodithioate",,34643-46-4,CAS Number,,,,Acute Tox. 4 - Oral   Acute Tox. 5 - Dermal   Eye Irrit. 2B   Skin Sens. 1   STOT Single Exp. 2   Aquatic Acute 1   Aquatic Chronic 1  ,Warning,GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,https://www.nite.go.jp/chem/english/ghs/06-imcg-0405e.html,GHS-J
"O-6-Chloro-3-phenyl-4-pyridazinyl S-n-octyl thiocarbonate; Pyridate",,55512-33-9,CAS Number,,,,Acute Tox. 4 - Oral   Acute Tox. 5 - Dermal   Skin Irrit. 2   Skin Sens. 1   Aquatic Acute 1   Aquatic Chronic 1  ,Warning,GHS07 : Exclamation mark GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0516e.html,GHS-J
"O-6-Chloro-3-phenyl-4-pyridazinyl S-n-octyl thiocarbonate; Pyridate",,55512-33-9,CAS Number,,,,Acute Tox. 4 - Oral   Acute Tox. 5 - Dermal   Skin Irrit. 2   Skin Sens. 1   Aquatic Acute 1   Aquatic Chronic 1  ,Warning,GHS07 : Exclamation mark GHS09 : Environment,1,https://www.nite.go.jp/chem/english/ghs/06-imcg-0516e.html,GHS-J
"o-Toluidine",,95-53-4,CAS Number,,,,Flam. Liquid 4   Acute Tox. 4 - Oral   Acute Tox. 5 - Dermal   Acute Tox. 3 - Inhalation   Skin Mild Irrit. 3   Eye Irrit. 2A   Eye Irrit. 2B   Carc. 1B   STOT Single Exp. 1   STOT Rep. Exp. 1   Aquatic Acute 2   Aquatic Chronic 2  ,Danger,GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0043e.html,GHS-J
"p-Anisidine",,104-94-9,CAS Number,,,,Acute Tox. 4 - Oral   Acute Tox. 5 - Dermal   STOT Single Exp. 1   STOT Rep. Exp. 1   Aquatic Acute 1  ,Danger,GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0215e.html,GHS-J
"p-Phenetidine",,156-43-4,CAS Number,,,,Acute Tox. 4 - Oral   Acute Tox. 5 - Dermal   Acute Tox. 3 - Inhalation   Skin Mild Irrit. 3   Eye Irrit. 2A   Skin Sens. 1   Repr. 2   Muta. 2   STOT Rep. Exp. 1   Aquatic Acute 2   Aquatic Chronic 2  ,Danger,GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0463e.html,GHS-J
"Pentanal",,110-62-3,CAS Number,,,,Flam. Liquid 2   Acute Tox. 5 - Oral   Acute Tox. 5 - Dermal   Acute Tox. 4 - Inhalation   Skin Irrit. 2   Eye Irrit. 2A   STOT Single Exp. 3   Aquatic Acute 3   Aquatic Chronic 3  ,Danger,GHS02 : Flame GHS07 : Exclamation mark,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0945e.html,GHS-J
"Phosphoric acid",,7664-38-2,CAS Number,,,,Acute Tox. 4 - Oral   Acute Tox. 5 - Dermal   Skin Corr. 1A   Skin Corr. 1B   Skin Corr. 1C   Eye Damage 1   STOT Single Exp. 3  ,Danger,GHS05 : Corrosion GHS07 : Exclamation mark,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0993e.html,GHS-J
"Phosphoric acid, 2,2-dichloroethenyl dimethyl ester, compd. with calcium bis(2,2-dichloroethenyl methyl phosphate) (2:1)",,6465-92-5,CAS Number,,,,Acute Tox. 3 - Oral   Acute Tox. 5 - Dermal  ,Danger,GHS06 : Skull and crossbones,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-1347e.html,GHS-J
"pyrogallol",,87-66-1,CAS Number,,,,Acute Tox. 4 - Oral   Acute Tox. 5 - Dermal   Skin Mild Irrit. 3   Eye Irrit. 2   Muta. 2   STOT Single Exp. 2   STOT Single Exp. 3  ,Warning,GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/07-meti-0011e.html,GHS-J
"pyrogallol",,87-66-1,CAS Number,,,,Acute Tox. 4 - Oral   Acute Tox. 5 - Dermal   Skin Mild Irrit. 3   Eye Irrit. 2   Muta. 2   STOT Single Exp. 2   STOT Single Exp. 3  ,Warning,GHS07 : Exclamation mark GHS08 : Health hazard,1,https://www.nite.go.jp/chem/english/ghs/07-meti-0011e.html,GHS-J
"Rosin",,8050-09-7,CAS Number,,,,Acute Tox. 5 - Dermal   Acute Tox. 4 - Inhalation   Skin Mild Irrit. 3   Eye Irrit. 2B   Resp. Sens. 1   Skin Sens. 1   Aquatic Acute 2   Aquatic Chronic 2  ,Danger,GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-1004e.html,GHS-J
"S-4-phenoxybutyl N,N-dimethylthiocarbamate",,62850-32-2,CAS Number,,,,Acute Tox. 4 - Oral   Acute Tox. 5 - Dermal   Muta. 2   STOT Single Exp. 2   STOT Rep. Exp. 2   Aquatic Acute 1   Aquatic Chronic 1  ,Warning,GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0414e.html,GHS-J
"S-4-phenoxybutyl N,N-dimethylthiocarbamate",,62850-32-2,CAS Number,,,,Acute Tox. 4 - Oral   Acute Tox. 5 - Dermal   Muta. 2   STOT Single Exp. 2   STOT Rep. Exp. 2   Aquatic Acute 1   Aquatic Chronic 1  ,Warning,GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,https://www.nite.go.jp/chem/english/ghs/06-imcg-0414e.html,GHS-J
"Sodium chloroacetate",,3926-62-3,CAS Number,,,,Acute Tox. 4 - Oral   Acute Tox. 5 - Dermal   Eye Irrit. 2B   Repr. 2   STOT Single Exp. 2   STOT Single Exp. 3   STOT Rep. Exp. 2  ,Warning,GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-1172e.html,GHS-J
"Sodium chloroacetate",,3926-62-3,CAS Number,,,,Acute Tox. 4 - Oral   Acute Tox. 5 - Dermal   Eye Irrit. 2B   Repr. 2   STOT Single Exp. 2   STOT Single Exp. 3   STOT Rep. Exp. 2  ,Warning,GHS07 : Exclamation mark GHS08 : Health hazard,1,https://www.nite.go.jp/chem/english/ghs/06-imcg-1172e.html,GHS-J
"Sulfallate",,95-06-7,CAS Number,,,,Acute Tox. 4 - Oral   Acute Tox. 5 - Dermal   Skin Irrit. 2   Eye Irrit. 2A   Carc. 2   STOT Rep. Exp. 2  ,Warning,GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/07-mhlw-0054e.html,GHS-J
"Sulfallate",,95-06-7,CAS Number,,,,Acute Tox. 4 - Oral   Acute Tox. 5 - Dermal   Skin Irrit. 2   Eye Irrit. 2A   Carc. 2   STOT Rep. Exp. 2  ,Warning,GHS07 : Exclamation mark GHS08 : Health hazard,1,https://www.nite.go.jp/chem/english/ghs/07-mhlw-0054e.html,GHS-J
"Tetrachloroethylene",,127-18-4,CAS Number,,,,Acute Tox. 5 - Dermal   Skin Corr. 1A   Skin Corr. 1B   Skin Corr. 1C   Eye Irrit. 2A   Asp. Tox. 2   Repr. 2   Carc. 1B   STOT Single Exp. 1   STOT Single Exp. 3   STOT Rep. Exp. 1   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS05 : Corrosion GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0152e.html,GHS-J
"Trichlorotrifluoroethane; CFC-113",,,,,,,Acute Tox. 5 - Oral   Acute Tox. 5 - Dermal   Acute Tox. 5 - Inhalation   Skin Mild Irrit. 3   Eye Irrit. 2B   STOT Single Exp. 1   STOT Single Exp. 3   STOT Rep. Exp. 1   Aquatic Acute 2   Aquatic Chronic 2  ,Danger,GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0436e.html,GHS-J
"Trimethyl phosphite",,121-45-9,CAS Number,,,,Flam. Liquid 3   Acute Tox. 5 - Oral   Acute Tox. 5 - Dermal   Skin Irrit. 2   Eye Irrit. 2A   STOT Single Exp. 3   STOT Rep. Exp. 2  ,Warning,GHS02 : Flame GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0633e.html,GHS-J
"Trimethyl phosphite",,121-45-9,CAS Number,,,,Flam. Liquid 3   Acute Tox. 5 - Oral   Acute Tox. 5 - Dermal   Skin Irrit. 2   Eye Irrit. 2A   STOT Single Exp. 3   STOT Rep. Exp. 2  ,Warning,GHS02 : Flame GHS07 : Exclamation mark GHS08 : Health hazard,1,https://www.nite.go.jp/chem/english/ghs/06-imcg-0633e.html,GHS-J
"Vinyl acetate",,108-05-4,CAS Number,,,,Flam. Liquid 2   Acute Tox. 5 - Oral   Acute Tox. 5 - Dermal   Acute Tox. 4 - Inhalation   Skin Mild Irrit. 3   Eye Irrit. 2A   Skin Sens. 1   Muta. 2   Carc. 2   STOT Single Exp. 3   STOT Rep. Exp. 2   Aquatic Acute 2  ,Danger,GHS02 : Flame GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0120e.html,GHS-J

