Substance Name,Name Type,Substance Number,Number type,Regulatory Number,Regulatory Number Type,Substance Form,Classification,Signal Word,Pictograms,Level,Result Link,Source,
"2-methylcyclohexanone",,583-60-8,CAS Number,,,,Flam. Liquid 3   Acute Tox. 4 - Oral   Acute Tox. 4 - Dermal   Acute Tox. 4 - Inhalation   Eye Irrit. 2A   STOT Single Exp. 3  ,Warning,GHS02 : Flame GHS07 : Exclamation mark,1,https://www.nite.go.jp/chem/english/ghs/08-mhlw-0117e.html,GHS-J
"2-methylisothiazol-3(2H)-one",,2682-20-4,CAS Number,613-326-00-9,EU Harmonised CLP Classification no.,,Acute Tox. 3 - Oral   Acute Tox. 3 - Dermal   Acute Tox. 2 - Inhalation   Skin Corr. 1B   Eye Damage 1   Skin Sens. 1A   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS05 : Corrosion GHS06 : Skull and crossbones GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/121117,ECHA C&L inventory
"2-Methylnaphthalene",,91-57-6,CAS Number,,,,Eye Irrit. 2   STOT Single Exp. 3   STOT Rep. Exp. 2   Aquatic Acute 2   Aquatic Chronic 2  ,Warning,GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/15-mhlw-0046e.html,GHS-J
"2-Methylnaphthalene",,91-57-6,CAS Number,,,,Acute Tox. 4 - Oral   Eye Irrit. 2   STOT Single Exp. 3   STOT Rep. Exp. 2   Aquatic Acute 2   Aquatic Chronic 2  ,Warning,GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/08-meti-0067e.html,GHS-J
"2-Methylnaphthalene",,91-57-6,CAS Number,,,,Eye Irrit. 2   STOT Single Exp. 3   STOT Rep. Exp. 2   Aquatic Acute 2   Aquatic Chronic 2  ,Warning,GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,https://www.nite.go.jp/chem/english/ghs/15-mhlw-0046e.html,GHS-J
"2-Methylnaphthalene",,91-57-6,CAS Number,,,,Acute Tox. 4 - Oral   Eye Irrit. 2   STOT Single Exp. 3   STOT Rep. Exp. 2   Aquatic Acute 2   Aquatic Chronic 2  ,Warning,GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,https://www.nite.go.jp/chem/english/ghs/08-meti-0067e.html,GHS-J
"2-methylpentane-2,4-diol",,107-41-5,CAS Number,603-053-00-3,EU Harmonised CLP Classification no.,,Skin Irrit. 2   Eye Irrit. 2  ,Warning,GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/35887,ECHA C&L inventory
"2-methylpropan-1-ol; iso-butanol",,78-83-1,CAS Number,603-108-00-1,EU Harmonised CLP Classification no.,,Flam. Liquid 3   Skin Irrit. 2   Eye Damage 1   STOT Single Exp. 3  ,Danger,GHS02 : Flame GHS05 : Corrosion GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/96273,ECHA C&L inventory
"2-methylpropan-2-ol; tert-butyl alcohol",,75-65-0,CAS Number,603-005-00-1,EU Harmonised CLP Classification no.,,Flam. Liquid 2   Acute Tox. 4 - Inhalation   Eye Irrit. 2   STOT Single Exp. 3  ,Danger,GHS02 : Flame GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/97250,ECHA C&L inventory
"2-Methylpropionic acid",,79-31-2,CAS Number,,,,Flam. Liquid 3   Acute Tox. 3 - Oral   Acute Tox. 3 - Dermal   Skin Corr. 1A   Skin Corr. 1B   Skin Corr. 1C   Eye Damage 1   STOT Single Exp. 3   Aquatic Acute 3   Aquatic Chronic 3  ,Danger,GHS02 : Flame GHS05 : Corrosion GHS06 : Skull and crossbones GHS07 : Exclamation mark,1,http://www.safe.nite.go.jp/english/ghs/09-mhlw-0073e.html,GHS-J
"2-methylpropyl (R)-2-hydroxypropanoate",,61597-96-4,CAS Number,607-268-00-3,EU Harmonised CLP Classification no.,,Eye Irrit. 2  ,Warning,GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/2171,ECHA C&L inventory
"2-methylpropyl 2-hydroxy-2-methylbut-3-enoate",,72531-53-4,CAS Number,607-338-00-3,EU Harmonised CLP Classification no.,,Skin Irrit. 2   Eye Irrit. 2  ,Warning,GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/51319,ECHA C&L inventory
"2-Methylpropyl acetate",,110-19-0,CAS Number,,,,Flam. Liquid 2   Acute Tox. 5 - Inhalation   Skin Mild Irrit. 3   Eye Irrit. 2B   Aquatic Acute 3  ,Danger,GHS02 : Flame,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0719e.html,GHS-J
"2-methylpyridine; 2-picoline",,109-06-8,CAS Number,613-036-00-2,EU Harmonised CLP Classification no.,,Flam. Liquid 3   Acute Tox. 4 - Oral   Acute Tox. 4 - Dermal   Acute Tox. 4 - Inhalation   Eye Irrit. 2   STOT Single Exp. 3  ,Warning,GHS02 : Flame GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/54630,ECHA C&L inventory
"2-methylpyridine; 2-picoline",,109-06-8,CAS Number,,,,Flam. Liquid 3   Acute Tox. 4 - Oral   Acute Tox. 3 - Dermal   Acute Tox. 4 - Inhalation   Skin Corr. 1A   Skin Corr. 1B   Skin Corr. 1C   Eye Damage 1   Repr. 2   STOT Single Exp. 2  ,Danger,GHS02 : Flame GHS05 : Corrosion GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/08-mhlw-0162e.html,GHS-J
"2-n-Octyl-4-isothiazolin-3-one",,26530-20-1,CAS Number,,,,Acute Tox. 4 - Oral   Acute Tox. 3 - Dermal   Acute Tox. 3 - Inhalation   Skin Corr. 1A   Skin Corr. 1B   Skin Corr. 1C   Eye Damage 1   Skin Sens. 1A   STOT Single Exp. 1   STOT Rep. Exp. 1   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS05 : Corrosion GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/11-mhlw-0091e.html,GHS-J
"2-Naphthol",,135-19-3,CAS Number,,,,Acute Tox. 4 - Oral   Acute Tox. 4 - Inhalation   Eye Irrit. 2A   Skin Sens. 1   STOT Single Exp. 2   STOT Rep. Exp. 1   STOT Rep. Exp. 2   Aquatic Acute 2  ,Danger,GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-1337e.html,GHS-J
"2-Norbornene, 5-ethylidene-",,16219-75-3,CAS Number,,,,Flam. Liquid 3   Acute Tox. 5 - Oral   Acute Tox. 4 - Inhalation   Skin Mild Irrit. 3   Eye Irrit. 2B   Asp. Tox. 1   Repr. 2   STOT Single Exp. 1   STOT Single Exp. 2   STOT Single Exp. 3   STOT Rep. Exp. 2   Aquatic Acute 2   Aquatic Chronic 2  ,Danger,GHS02 : Flame GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0656e.html,GHS-J
"2-Octanol",,123-96-6,CAS Number,,,,Flam. Liquid 3   Skin Mild Irrit. 3   Eye Irrit. 2A   Eye Irrit. 2B   Asp. Tox. 2   STOT Single Exp. 3   Aquatic Acute 3  ,Warning,GHS02 : Flame GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0682e.html,GHS-J
"2-Octanol",,123-96-6,CAS Number,,,,Flam. Liquid 3   Skin Mild Irrit. 3   Eye Irrit. 2A   Eye Irrit. 2B   Asp. Tox. 2   STOT Single Exp. 3   Aquatic Acute 3  ,Warning,GHS02 : Flame GHS07 : Exclamation mark GHS08 : Health hazard,1,https://www.nite.go.jp/chem/english/ghs/06-imcg-0682e.html,GHS-J
"2-Octanol",,123-96-6,CAS Number,,,,Flam. Liquid 4   Eye Irrit. 2   Aquatic Acute 3  ,Warning,,1,http://www.safe.nite.go.jp/english/ghs/09-mhlw-2021e.html,GHS-J
"2-Octanol",,123-96-6,CAS Number,,,,Flam. Liquid 4   Eye Irrit. 2   Aquatic Acute 3  ,Warning,GHS07 : Exclamation mark,1,https://www.nite.go.jp/chem/english/ghs/09-mhlw-2021e.html,GHS-J
"2-Octanone",,111-13-7,CAS Number,,,,Flam. Liquid 3   Eye Irrit. 2   STOT Single Exp. 3   Aquatic Acute 3   Aquatic Chronic 3  ,Warning,GHS02 : Flame GHS07 : Exclamation mark,1,http://www.safe.nite.go.jp/english/ghs/09-mhlw-0092e.html,GHS-J
"2-Octanone",,111-13-7,CAS Number,,,,Flam. Liquid 3   Eye Irrit. 2   STOT Single Exp. 3   Aquatic Acute 3   Aquatic Chronic 3  ,Warning,GHS02 : Flame GHS07 : Exclamation mark,1,https://www.nite.go.jp/chem/english/ghs/09-mhlw-0092e.html,GHS-J
"2-Pentanol, 4-methyl-",,108-11-2,CAS Number,,,,Flam. Liquid 3   Acute Tox. 5 - Oral   Acute Tox. 5 - Dermal   Skin Mild Irrit. 3   Eye Irrit. 2A   Eye Irrit. 2B   STOT Single Exp. 3  ,Warning,GHS02 : Flame GHS07 : Exclamation mark,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0981e.html,GHS-J
"2-Pentanol, 4-methyl-",,108-11-2,CAS Number,,,,Flam. Liquid 3   Acute Tox. 5 - Oral   Acute Tox. 5 - Dermal   Skin Mild Irrit. 3   Eye Irrit. 2A   Eye Irrit. 2B   STOT Single Exp. 3  ,Warning,GHS02 : Flame GHS07 : Exclamation mark,1,https://www.nite.go.jp/chem/english/ghs/06-imcg-0981e.html,GHS-J
"2-Pentanone",,107-87-9,CAS Number,,,,Flam. Liquid 2   Acute Tox. 4 - Oral   Acute Tox. 3 - Inhalation   Acute Tox. 5 - Inhalation   Skin Mild Irrit. 3   Eye Irrit. 2A   Eye Irrit. 2B   Asp. Tox. 2   STOT Single Exp. 3  ,Danger,GHS02 : Flame GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0978e.html,GHS-J
"2-phenoxyethanol",,122-99-6,CAS Number,603-098-00-9,EU Harmonised CLP Classification no.,,Acute Tox. 4 - Oral   Eye Damage 1   STOT Single Exp. 3  ,Danger,GHS05 : Corrosion GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/57792,ECHA C&L inventory
"2-phenoxyethanol",,122-99-6,CAS Number,,,,Eye Irrit. 2B   Repr. 2   STOT Single Exp. 3  ,Warning,GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/08-mhlw-0182e.html,GHS-J
"2-phenoxyethanol",,122-99-6,CAS Number,,,,Eye Irrit. 2B   Repr. 2   STOT Single Exp. 3  ,Warning,GHS07 : Exclamation mark GHS08 : Health hazard,1,https://www.nite.go.jp/chem/english/ghs/08-mhlw-0182e.html,GHS-J
"2-Phenoxyethanol",,122-99-6,CAS Number,,,,Eye Irrit. 2   STOT Single Exp. 3  ,Warning,GHS07 : Exclamation mark,1,http://www.safe.nite.go.jp/english/ghs/13-mhlw-2012e.html,GHS-J
"2-Phenoxyethanol",,122-99-6,CAS Number,,,,Eye Irrit. 2   STOT Single Exp. 3  ,Warning,GHS07 : Exclamation mark,1,https://www.nite.go.jp/chem/english/ghs/13-mhlw-2012e.html,GHS-J
"2-phenyl-1,3-propanediol",,1570-95-2,CAS Number,603-163-00-1,EU Harmonised CLP Classification no.,,Eye Damage 1  ,Danger,GHS05 : Corrosion,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/59883,ECHA C&L inventory
"2-Phenyl-2-[(2-phenylpropan-2-yl)peroxy]propane",,80-43-3,CAS Number,,,,Org. Perox. Type F   Eye Irrit. 2B   STOT Single Exp. 3   STOT Rep. Exp. 1   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS02 : Flame GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/08-meti-0049e.html,GHS-J
"2-phenylphenol (ISO); biphenyl-2-ol; 2-hydroxybiphenyl",,90-43-7,CAS Number,604-020-00-6,EU Harmonised CLP Classification no.,,Skin Irrit. 2   Eye Irrit. 2   STOT Single Exp. 3   Aquatic Acute 1  ,Warning,GHS07 : Exclamation mark GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/82983,ECHA C&L inventory
"2-phenylpropene; α-methylstyrene",,98-83-9,CAS Number,601-027-00-6,EU Harmonised CLP Classification no.,,Flam. Liquid 3   Eye Irrit. 2   STOT Single Exp. 3   Aquatic Chronic 2  ,Warning,GHS02 : Flame GHS07 : Exclamation mark GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/133937,ECHA C&L inventory
"2-piperazin-1-ylethylamine",,140-31-8,CAS Number,,,,Flam. Liquid 4   Acute Tox. 4 - Oral   Acute Tox. 3 - Dermal   Skin Corr. 1A   Skin Corr. 1B   Skin Corr. 1C   Eye Damage 1   Skin Sens. 1   Aquatic Acute 3   Aquatic Chronic 3  ,Danger,GHS05 : Corrosion GHS06 : Skull and crossbones GHS07 : Exclamation mark,1,http://www.safe.nite.go.jp/english/ghs/08-mhlw-0194e.html,GHS-J
"2-Propanamine",,75-31-0,CAS Number,,,,Flam. Liquid 1   Acute Tox. 3 - Oral   Acute Tox. 3 - Dermal   Acute Tox. 4 - Inhalation   Skin Irrit. 2   Eye Damage 1   Asp. Tox. 2   STOT Single Exp. 1   STOT Rep. Exp. 2   Aquatic Acute 3  ,Danger,GHS02 : Flame GHS05 : Corrosion GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0640e.html,GHS-J
"2-Propanamine, N-(1-methylethyl)-",,108-18-9,CAS Number,,,,Flam. Liquid 2   Acute Tox. 4 - Oral   Acute Tox. 3 - Inhalation   Skin Corr. 1A   Skin Corr. 1B   Skin Corr. 1C   Eye Damage 1   STOT Single Exp. 2   Aquatic Acute 3   Aquatic Chronic 3  ,Danger,GHS02 : Flame GHS05 : Corrosion GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0749e.html,GHS-J
"2-Propanol",,67-63-0,CAS Number,,,,Flam. Liquid 2   Acute Tox. 5 - Oral   Acute Tox. 5 - Dermal   Eye Irrit. 2A   Eye Irrit. 2B   Asp. Tox. 2   Repr. 2   STOT Single Exp. 1   STOT Single Exp. 3   STOT Rep. Exp. 2  ,Danger,GHS02 : Flame GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0918e.html,GHS-J
"2-Propanol, 1-(2-methoxypropoxy)- ; Dipropylene Glycol Methyl Ether",,13429-07-7,CAS Number,,,,Flam. Liquid 4   Eye Irrit. 2B   STOT Single Exp. 3  ,Warning,GHS07 : Exclamation mark,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0984e.html,GHS-J
"2-Propanol, 1-(2-methoxypropoxy)- ; Dipropylene Glycol Methyl Ether",,34590-94-8,CAS Number,,,,Flam. Liquid 4   Eye Irrit. 2B   STOT Single Exp. 3  ,Warning,GHS07 : Exclamation mark,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0984e.html,GHS-J
"2-Propanol, 1-(2-methoxypropoxy)- ; Dipropylene Glycol Methyl Ether",,13429-07-7,CAS Number,,,,Flam. Liquid 4   Eye Irrit. 2B   STOT Single Exp. 3  ,Warning,GHS07 : Exclamation mark,1,https://www.nite.go.jp/chem/english/ghs/06-imcg-0984e.html,GHS-J
"2-Propanol, 1-(2-methoxypropoxy)- ; Dipropylene Glycol Methyl Ether",,34590-94-8,CAS Number,,,,Flam. Liquid 4   Eye Irrit. 2B   STOT Single Exp. 3  ,Warning,GHS07 : Exclamation mark,1,https://www.nite.go.jp/chem/english/ghs/06-imcg-0984e.html,GHS-J
"2-Propanol, 1-methoxy-",,107-98-2,CAS Number,,,,Flam. Liquid 3   Skin Mild Irrit. 3   Eye Irrit. 2A   Eye Irrit. 2B   STOT Single Exp. 3  ,Warning,GHS02 : Flame GHS07 : Exclamation mark,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0920e.html,GHS-J
"2-Propanol, 1-methoxy-",,107-98-2,CAS Number,,,,Flam. Liquid 3   Skin Mild Irrit. 3   Eye Irrit. 2A   Eye Irrit. 2B   STOT Single Exp. 3  ,Warning,GHS02 : Flame GHS07 : Exclamation mark,1,https://www.nite.go.jp/chem/english/ghs/06-imcg-0920e.html,GHS-J
"2-Propanol, 2-methyl-",,75-65-0,CAS Number,,,,Acute Tox. 5 - Oral   Skin Mild Irrit. 3   Eye Irrit. 2A   Eye Irrit. 2B   Repr. 2   STOT Single Exp. 2   STOT Single Exp. 3  ,Warning,GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0905e.html,GHS-J
"2-Propanol, 2-methyl-",,75-65-0,CAS Number,,,,Acute Tox. 5 - Oral   Skin Mild Irrit. 3   Eye Irrit. 2A   Eye Irrit. 2B   Repr. 2   STOT Single Exp. 2   STOT Single Exp. 3  ,Warning,GHS07 : Exclamation mark GHS08 : Health hazard,1,https://www.nite.go.jp/chem/english/ghs/06-imcg-0905e.html,GHS-J
"2-Propanol, 2-methyl-",,75-65-0,CAS Number,,,,Eye Irrit. 2A   Repr. 2   STOT Single Exp. 3  ,Warning,GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/10-mhlw-2020e.html,GHS-J
"2-Propanol, 2-methyl-",,75-65-0,CAS Number,,,,Eye Irrit. 2A   Repr. 2   STOT Single Exp. 3  ,Warning,GHS07 : Exclamation mark GHS08 : Health hazard,1,https://www.nite.go.jp/chem/english/ghs/10-mhlw-2020e.html,GHS-J
"2-Propanone, 1-chloro-",,78-95-5,CAS Number,,,,Flam. Liquid 2   Acute Tox. 3 - Oral   Acute Tox. 2 - Dermal   Acute Tox. 2 - Inhalation   Skin Corr. 1A   Skin Corr. 1B   Skin Corr. 1C   Eye Damage 1   STOT Single Exp. 1  ,Danger,GHS02 : Flame GHS05 : Corrosion GHS06 : Skull and crossbones GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0699e.html,GHS-J
"2-Propanone, 1-chloro-",,78-95-5,CAS Number,,,,Flam. Liquid 2   Acute Tox. 3 - Oral   Acute Tox. 2 - Dermal   Acute Tox. 2 - Inhalation   Skin Corr. 1A   Skin Corr. 1B   Skin Corr. 1C   Eye Damage 1   STOT Single Exp. 1  ,Danger,GHS02 : Flame GHS05 : Corrosion GHS06 : Skull and crossbones GHS08 : Health hazard,1,https://www.nite.go.jp/chem/english/ghs/06-imcg-0699e.html,GHS-J
"2-Propenenitrile, 2-methyl-",,126-98-7,CAS Number,,,,Flam. Liquid 2   Acute Tox. 3 - Oral   Acute Tox. 3 - Dermal   Acute Tox. 2 - Inhalation   Skin Mild Irrit. 3   Eye Irrit. 2B   Repr. 1B   STOT Single Exp. 1   STOT Rep. Exp. 1   Aquatic Acute 3  ,Danger,GHS02 : Flame GHS06 : Skull and crossbones GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0202e.html,GHS-J
"2-Propenoic acid, 2-cyano-, ethyl ester",,7085-85-0,CAS Number,,,,Flam. Liquid 4   Skin Irrit. 2   Eye Irrit. 2B   Skin Sens. 1   STOT Single Exp. 3  ,Warning,GHS07 : Exclamation mark,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0742e.html,GHS-J
"2-Propenoic acid, 2-cyano-, ethyl ester",,7085-85-0,CAS Number,,,,Flam. Liquid 4   Skin Irrit. 2   Eye Irrit. 2B   Skin Sens. 1   STOT Single Exp. 3  ,Warning,GHS07 : Exclamation mark,1,https://www.nite.go.jp/chem/english/ghs/06-imcg-0742e.html,GHS-J
"2-Propoxyethanol",,2807-30-9,CAS Number,,,,Flam. Liquid 3   Acute Tox. 3 - Dermal   Acute Tox. 3 - Inhalation   Eye Irrit. 2A   STOT Single Exp. 1   STOT Rep. Exp. 2  ,Danger,GHS02 : Flame GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/10-mhlw-0052e.html,GHS-J
"2-Propyn-1-ol",,107-19-7,CAS Number,,,,Flam. Liquid 3   Acute Tox. 2 - Oral   Acute Tox. 1 - Dermal   Acute Tox. 2 - Inhalation   Skin Corr. 1B   Eye Damage 1   Muta. 2   STOT Single Exp. 3   STOT Rep. Exp. 1   Aquatic Acute 2  ,Danger,GHS02 : Flame GHS05 : Corrosion GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0235e.html,GHS-J
"2-Pyridinamine",,504-29-0,CAS Number,,,,Acute Tox. 3 - Oral   Acute Tox. 3 - Dermal   Skin Mild Irrit. 3   Eye Irrit. 2B   STOT Single Exp. 1  ,Danger,GHS06 : Skull and crossbones GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0216e.html,GHS-J
"2-Pyridinecarboxylic acid, 4-amino-3,5,6-trichloro-",,1918-02-1,CAS Number,,,,Acute Tox. 5 - Oral   Skin Mild Irrit. 3   Eye Irrit. 2A   Eye Irrit. 2B   STOT Single Exp. 3   STOT Rep. Exp. 2   Aquatic Acute 1   Aquatic Chronic 1  ,Warning,GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0630e.html,GHS-J
"2-Pyridinecarboxylic acid, 4-amino-3,5,6-trichloro-",,1918-02-1,CAS Number,,,,Acute Tox. 5 - Oral   Skin Mild Irrit. 3   Eye Irrit. 2A   Eye Irrit. 2B   STOT Single Exp. 3   STOT Rep. Exp. 2   Aquatic Acute 1   Aquatic Chronic 1  ,Warning,GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,https://www.nite.go.jp/chem/english/ghs/06-imcg-0630e.html,GHS-J
"2-sec-Butylphenol",,89-72-5,CAS Number,,,,Acute Tox. 4 - Oral   Skin Corr. 1C   Eye Damage 1   STOT Single Exp. 3   Aquatic Acute 2   Aquatic Chronic 2  ,Danger,GHS05 : Corrosion GHS07 : Exclamation mark GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0688e.html,GHS-J
"2-tert-Butyl-5-methylphenol",,88-60-8,CAS Number,,,,Acute Tox. 4 - Oral   Acute Tox. 4 - Dermal   Skin Corr. 1A   Skin Corr. 1B   Skin Corr. 1C   Eye Damage 1   Repr. 2   STOT Single Exp. 2   STOT Rep. Exp. 2   Aquatic Acute 2   Aquatic Chronic 2  ,Danger,GHS05 : Corrosion GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/08-meti-0055e.html,GHS-J
"2-tert-Butyl-p-cresol",,2409-55-4,CAS Number,,,,Skin Irrit. 2   Eye Irrit. 2A   Aquatic Acute 2   Aquatic Chronic 2  ,Warning,GHS07 : Exclamation mark GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/12-mhlw-0116e.html,GHS-J
"2-tert-Butyl-p-cresol",,2409-55-4,CAS Number,,,,Skin Irrit. 2   Eye Irrit. 2A   Aquatic Acute 2   Aquatic Chronic 2  ,Warning,GHS07 : Exclamation mark GHS09 : Environment,1,https://www.nite.go.jp/chem/english/ghs/12-mhlw-0116e.html,GHS-J
"2-tert-butylaminoethyl methacrylate",,3775-90-4,CAS Number,607-128-00-1,EU Harmonised CLP Classification no.,,Skin Irrit. 2   Eye Irrit. 2   Skin Sens. 1  ,Warning,GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/58732,ECHA C&L inventory
"2-tert-Butylimino-3-isopropyl-5-phenyltetrahydro-4H-1,3,5-thiadiazin-4-one; buprofezin",,69327-76-0,CAS Number,,,,Acute Tox. 4 - Oral   Acute Tox. 4 - Inhalation   Eye Irrit. 2B   STOT Rep. Exp. 2   Aquatic Acute 1   Aquatic Chronic 1  ,Warning,GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0181e.html,GHS-J
"2-tert-Butylimino-3-isopropyl-5-phenyltetrahydro-4H-1,3,5-thiadiazin-4-one; buprofezin",,69327-76-0,CAS Number,,,,Acute Tox. 4 - Oral   Acute Tox. 4 - Inhalation   Eye Irrit. 2B   STOT Rep. Exp. 2   Aquatic Acute 1   Aquatic Chronic 1  ,Warning,GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,https://www.nite.go.jp/chem/english/ghs/06-imcg-0181e.html,GHS-J
"2-tert-Butylphenol",,88-18-6,CAS Number,,,,Flam. Liquid 4   Acute Tox. 4 - Oral   Acute Tox. 3 - Dermal   Acute Tox. 4 - Inhalation   Skin Corr. 1A   Skin Corr. 1B   Skin Corr. 1C   Eye Damage 1   STOT Single Exp. 2   Aquatic Acute 2   Aquatic Chronic 1  ,Danger,GHS05 : Corrosion GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/12-mhlw-0058e.html,GHS-J
"2-Vinylpyridine",,100-69-6,CAS Number,,,,Flam. Liquid 3   Acute Tox. 3 - Oral   Acute Tox. 2 - Dermal   Skin Irrit. 2   Eye Irrit. 2A   Skin Sens. 1   STOT Single Exp. 1   STOT Single Exp. 3   STOT Rep. Exp. 2   Aquatic Acute 2   Aquatic Chronic 2  ,Danger,GHS02 : Flame GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0460e.html,GHS-J
"2-{4-[4-[4-fluoro-6-(2-(2-vinylsulfonylethoxy)ethylamino)-1,3,5-triazin-2-ylamino]phenylazo]phenylazo}naphthalene-4,6,8-trisulfonate, trisodium salt",,321679-52-1,CAS Number,607-660-00-4,EU Harmonised CLP Classification no.,,Eye Damage 1  ,Danger,GHS05 : Corrosion,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/68858,ECHA C&L inventory
"2-{}{4-(2-ammoniopropylamino)-6-[4-hydroxy-3-(5-methyl-2-methoxy-4-sulfamoylphenylazo)-2-sulfonatonaphth-7-ylamino]-1,3,5-triazin-2-ylamino}}-2-aminopropyl formate",,424-260-3,EC Number,611-136-00-0,EU Harmonised CLP Classification no.,,Eye Damage 1   Repr. 2   Aquatic Chronic 2  ,Danger,GHS05 : Corrosion GHS08 : Health hazard GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/94678,ECHA C&L inventory
