Substance Name,Name Type,Substance Number,Number type,Regulatory Number,Regulatory Number Type,Substance Form,Classification,Signal Word,Pictograms,Level,Result Link,Source,
"1-(3-iodo-4-aminobenzyl)-1H-1,2,4-triazole",,160194-26-3,CAS Number,613-287-00-8,EU Harmonised CLP Classification no.,,Acute Tox. 4 - Oral   Skin Sens. 1   Aquatic Chronic 2  ,Warning,GHS07 : Exclamation mark GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/97923,ECHA C&L inventory
"1-(4-(trans-4-butylcyclohexyl)phenyl)ethanone",,83626-30-6,CAS Number,606-106-00-9,EU Harmonised CLP Classification no.,,Skin Sens. 1   Aquatic Chronic 4  ,Warning,GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/130350,ECHA C&L inventory
"1-(4-(trans-4-ethylcyclohexyl)phenyl)ethanone",,426-460-6,EC Number,606-103-00-2,EU Harmonised CLP Classification no.,,Skin Sens. 1  ,Warning,GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/107706,ECHA C&L inventory
"1-(4-(trans-4-heptylcyclohexyl)phenyl)ethanone",,78531-60-9,CAS Number,601-066-00-9,EU Harmonised CLP Classification no.,,Skin Sens. 1   Aquatic Chronic 4  ,Warning,GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/130099,ECHA C&L inventory
"1-(4-(trans-4-pentylcyclohexyl)phenyl)ethanone",,78531-59-6,CAS Number,606-104-00-8,EU Harmonised CLP Classification no.,,Skin Sens. 1   Aquatic Chronic 4  ,Warning,GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/108444,ECHA C&L inventory
"1-(mercaptomethyl)cyclopropylacetic acid",,162515-68-6,CAS Number,607-540-00-1,EU Harmonised CLP Classification no.,,Acute Tox. 4 - Oral   Acute Tox. 4 - Dermal   Skin Corr. 1B   Skin Sens. 1   Aquatic Chronic 2  ,Danger,GHS05 : Corrosion GHS07 : Exclamation mark GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/1087,ECHA C&L inventory
"1-(N-Phenylamino)naphthalene",,90-30-2,CAS Number,,,,Acute Tox. 4 - Oral   Skin Sens. 1   Aquatic Acute 1   Aquatic Chronic 1  ,Warning,GHS07 : Exclamation mark GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/12-mhlw-0060e.html,GHS-J
"1-(N-Phenylamino)naphthalene",,90-30-2,CAS Number,,,,Acute Tox. 4 - Oral   Skin Sens. 1   Aquatic Acute 1   Aquatic Chronic 1  ,Warning,GHS07 : Exclamation mark GHS09 : Environment,1,https://www.nite.go.jp/chem/english/ghs/12-mhlw-0060e.html,GHS-J
"1-(p-methoxyphenyl)acetaldehyde oxime",,3353-51-3,CAS Number,605-030-00-3,EU Harmonised CLP Classification no.,,Skin Sens. 1  ,Warning,GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/50922,ECHA C&L inventory
"1-acetyl-4-(3-dodecyl-2,5-dioxo-1-pyrrolidinyl)-2,2,6,6-tetramethylpiperidine",,106917-31-1,CAS Number,613-229-00-1,EU Harmonised CLP Classification no.,,Skin Irrit. 2   Skin Sens. 1   Aquatic Acute 1   Aquatic Chronic 1  ,Warning,GHS07 : Exclamation mark GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/52928,ECHA C&L inventory
"1-Allyloxy-2,3-epoxypropane",,106-92-3,CAS Number,,,,Flam. Liquid 3   Acute Tox. 4 - Oral   Acute Tox. 2 - Inhalation   Skin Irrit. 2   Eye Irrit. 2A   Skin Sens. 1   Repr. 2   Muta. 2   STOT Single Exp. 1   STOT Rep. Exp. 1   Aquatic Acute 3   Aquatic Chronic 3  ,Danger,GHS02 : Flame GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/09-mhlw-2066e.html,GHS-J
"1-Allyloxy-2,3-epoxypropane",,106-92-3,CAS Number,,,,Flam. Liquid 3   Acute Tox. 4 - Oral   Acute Tox. 5 - Dermal   Acute Tox. 3 - Inhalation   Skin Irrit. 2   Eye Irrit. 2A   Skin Sens. 1   Repr. 2   Muta. 2   STOT Single Exp. 1   STOT Single Exp. 3   STOT Rep. Exp. 1   Aquatic Acute 3   Aquatic Chronic 3  ,Danger,GHS02 : Flame GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0086e.html,GHS-J
"1-amino-1-cyanamino-2,2-dicyanoethylene, sodium salt",,19450-38-5,CAS Number,612-216-00-8,EU Harmonised CLP Classification no.,,Skin Sens. 1   Aquatic Chronic 3  ,Warning,GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/50631,ECHA C&L inventory
"1-amino-2-methyl-2-propanethiol hydrochloride",,32047-53-3,CAS Number,016-097-00-8,EU Harmonised CLP Classification no.,,Acute Tox. 4 - Oral   Skin Corr. 1B   Skin Sens. 1   Aquatic Chronic 3  ,Danger,GHS05 : Corrosion GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/116430,ECHA C&L inventory
"1-amino-4-(3-[4-chloro-6-(2,5-di-sulfophenylamino)-1,3,5-triazin-2-ylamino]-2,2-dimethyl-propylamino)-anthraquinone-2-sulfonic acid, sodium/lithiumsalt",,172890-93-6,CAS Number,607-455-00-X,EU Harmonised CLP Classification no.,,Skin Sens. 1  ,Warning,GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/60747,ECHA C&L inventory
"1-amino-4-[(4-amino-2-sulfofenyl)amino]-9,10-dihydro-9,10-dioxo-2-anthracenesulfonic acid, disodium salt, reaction products with 2-[[3-[(4,6-dichloro-1,3,5-triazin-2-yl)ethylamino]phenyl]sulfonyl]ethyl hydrogen sulfate, sodium salts",,500717-36-2,CAS Number,612-276-00-5,EU Harmonised CLP Classification no.,,Eye Damage 1   Skin Sens. 1   Aquatic Chronic 3  ,Danger,GHS05 : Corrosion GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/78090,ECHA C&L inventory
"1-bromo-2-methylpropyl propionate",,158894-67-8,CAS Number,607-636-00-3,EU Harmonised CLP Classification no.,,Flam. Liquid 3   Skin Corr. 1B   Skin Sens. 1   Carc. 2  ,Danger,GHS02 : Flame GHS05 : Corrosion GHS08 : Health hazard GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/12975,ECHA C&L inventory
"1-bromo-3,5-difluorobenzene",,461-96-1,CAS Number,601-073-00-7,EU Harmonised CLP Classification no.,,Flam. Liquid 3   Acute Tox. 4 - Oral   Skin Irrit. 2   Skin Sens. 1   STOT Rep. Exp. 2   Aquatic Acute 1   Aquatic Chronic 1  ,Warning,GHS02 : Flame GHS08 : Health hazard GHS07 : Exclamation mark GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/97170,ECHA C&L inventory
"1-bromo-9-(4,4,5,5,5-pentafluoropentylthio)nonane",,148757-89-5,CAS Number,602-097-00-0,EU Harmonised CLP Classification no.,,Skin Sens. 1   Aquatic Acute 1   Aquatic Chronic 1  ,Warning,GHS07 : Exclamation mark GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/134147,ECHA C&L inventory
"1-chloro-2,3-epoxypropane; epichlorhydrin",,106-89-8,CAS Number,603-026-00-6,EU Harmonised CLP Classification no.,,Flam. Liquid 3   Acute Tox. 3 - Oral   Acute Tox. 3 - Dermal   Acute Tox. 3 - Inhalation   Skin Corr. 1B   Skin Sens. 1   Carc. 1B  ,Danger,GHS02 : Flame GHS06 : Skull and crossbones GHS08 : Health hazard GHS05 : Corrosion,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/107704,ECHA C&L inventory
"1-Chloro-2,4,6-trinitrobenzene",,88-88-0,CAS Number,,,,Expl. Div. 1.1   Skin Sens. 1  ,Danger,GHS01 : Exploding bomb GHS07 : Exclamation mark,1,http://www.safe.nite.go.jp/english/ghs/07-mhlw-0041e.html,GHS-J
"1-Chloro-2,4-dinitrobenzene",,97-00-7,CAS Number,,,,Acute Tox. 4 - Oral   Acute Tox. 2 - Dermal   Skin Irrit. 2   Eye Damage 1   Skin Sens. 1   Muta. 2   STOT Single Exp. 1   STOT Single Exp. 3   STOT Rep. Exp. 2   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS05 : Corrosion GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/12-mhlw-2018e.html,GHS-J
"1-Chloro-2,4-dinitrobenzene",,97-00-7,CAS Number,,,,Acute Tox. 4 - Oral   Acute Tox. 2 - Dermal   Skin Irrit. 2   Eye Damage 1   Skin Sens. 1   Muta. 2   STOT Single Exp. 1   STOT Single Exp. 3   STOT Rep. Exp. 1   STOT Rep. Exp. 2   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS05 : Corrosion GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0374e.html,GHS-J
"1-chloromethyl-4-fluoro-1,4-diazoniabicyclo[2.2.2]octane bis(tetrafluoroborate)",,140681-55-6,CAS Number,005-015-00-6,EU Harmonised CLP Classification no.,,Acute Tox. 4 - Oral   Eye Damage 1   Skin Sens. 1   Aquatic Chronic 3  ,Danger,GHS05 : Corrosion GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/13619,ECHA C&L inventory
"1-dimethoxymethyl-2-nitro-benzene",,20627-73-0,CAS Number,601-071-00-6,EU Harmonised CLP Classification no.,,Skin Sens. 1   Aquatic Chronic 2  ,Warning,GHS07 : Exclamation mark GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/35475,ECHA C&L inventory
"1-dimethylcarbamoyl-4-(2-sulfonatoethyl)pyridinium",,136997-71-2,CAS Number,616-168-00-9,EU Harmonised CLP Classification no.,,Skin Sens. 1  ,Warning,GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/103162,ECHA C&L inventory
"1-dodecyl-2-pyrrolidone",,2687-96-9,CAS Number,613-099-00-6,EU Harmonised CLP Classification no.,,Skin Corr. 1B   Skin Sens. 1   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS05 : Corrosion GHS07 : Exclamation mark GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/39129,ECHA C&L inventory
"1-Fluoro-2,4-dinitrobenzene",,70-34-8,CAS Number,,,,Skin Irrit. 2   Skin Sens. 1  ,Warning,GHS07 : Exclamation mark,1,http://www.safe.nite.go.jp/english/ghs/11-mhlw-0132e.html,GHS-J
"1-Fluoro-2,4-dinitrobenzene",,70-34-8,CAS Number,,,,Skin Irrit. 2   Skin Sens. 1  ,Warning,GHS07 : Exclamation mark,1,https://www.nite.go.jp/chem/english/ghs/11-mhlw-0132e.html,GHS-J
"1-hydroxy-4-fluoro-1,4-diazoniabicyclo[2.2.2]octane bis(tetrafluoroborate)",,162241-33-0,CAS Number,603-215-00-3,EU Harmonised CLP Classification no.,,Expl. Div. 1.1   Acute Tox. 4 - Oral   Eye Damage 1   Skin Sens. 1   STOT Rep. Exp. 2   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS01 : Exploding bomb GHS05 : Corrosion GHS08 : Health hazard GHS07 : Exclamation mark GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/67982,ECHA C&L inventory
"1-imidazol-1-yl-octadecan-2-ol",,434-120-3,EC Number,613-300-00-7,EU Harmonised CLP Classification no.,,Skin Sens. 1   Aquatic Chronic 4  ,Warning,GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/49194,ECHA C&L inventory
"1-Isocyanatobutane",,111-36-4,CAS Number,,,,Flam. Liquid 2   Acute Tox. 4 - Oral   Acute Tox. 1 - Inhalation   Skin Corr. 1A   Skin Corr. 1B   Skin Corr. 1C   Eye Damage 1   Skin Sens. 1   STOT Single Exp. 1   Aquatic Acute 3  ,Danger,GHS02 : Flame GHS05 : Corrosion GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/11-mhlw-0006e.html,GHS-J
"1-methylbutyl acetate",,626-38-0,CAS Number,,,,Flam. Liquid 2   Eye Irrit. 2B   Skin Sens. 1   STOT Single Exp. 2   STOT Single Exp. 3   STOT Rep. Exp. 1   STOT Rep. Exp. 2  ,Danger,GHS02 : Flame GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0725e.html,GHS-J
"1-methyltrimethylene diacrylate; 1,3-butylene glycol diacrylate",,19485-03-1,CAS Number,607-118-00-7,EU Harmonised CLP Classification no.,,Acute Tox. 4 - Dermal   Skin Corr. 1B   Skin Sens. 1  ,Danger,GHS05 : Corrosion GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/43282,ECHA C&L inventory
"1-octylazepin-2-one",,59227-88-2,CAS Number,606-078-00-8,EU Harmonised CLP Classification no.,,Skin Corr. 1B   Skin Sens. 1   Aquatic Chronic 2  ,Danger,GHS05 : Corrosion GHS07 : Exclamation mark GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/94285,ECHA C&L inventory
"10H-Phenothiazine",,92-84-2,CAS Number,,,,Acute Tox. 5 - Oral   Skin Irrit. 2   Eye Irrit. 2B   Skin Sens. 1   STOT Single Exp. 1   STOT Single Exp. 3  ,Danger,GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0900e.html,GHS-J
"18-methylnonadecyl 2,2-dimethylpropanoate",,125496-22-2,CAS Number,607-547-00-X,EU Harmonised CLP Classification no.,,Skin Irrit. 2   Skin Sens. 1   Aquatic Chronic 4  ,Warning,GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/18501,ECHA C&L inventory
"2'-(2-cyano-4,6-dinitrophenylazo)-5'-(N,N-dipropylamino)propionanilide",,106359-94-8,CAS Number,611-010-00-5,EU Harmonised CLP Classification no.,,Skin Sens. 1   Aquatic Chronic 3  ,Warning,GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/119515,ECHA C&L inventory
"2'-(4-chloro-3-cyano-5-formyl-2-thienyl)azo-5'-diethylaminoacetanilide",,104366-25-8,CAS Number,611-101-00-X,EU Harmonised CLP Classification no.,,Skin Sens. 1  ,Warning,GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/103075,ECHA C&L inventory
"2'-(4-chloro-3-cyano-5-formyl-2-thienylazo)-5'-diethylamino-2-methoxyacetanilide",,122371-93-1,CAS Number,616-045-00-X,EU Harmonised CLP Classification no.,,Skin Sens. 1   Aquatic Chronic 4  ,Warning,GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/19967,ECHA C&L inventory
"2,2',2"-(hexahydro-1,3,5-triazine-1,3,5-triyl)triethanol; 1,3,5-tris(2-hydroxyethyl)hexahydro-1,3,5-triazine",,4719-04-4,CAS Number,613-114-00-6,EU Harmonised CLP Classification no.,,Acute Tox. 4 - Oral   Skin Sens. 1  ,Warning,GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/51941,ECHA C&L inventory
"2,2',2"-(hexahydro-1,3,5-triazine-1,3,5-triyl)triethanol; 1,3,5-tris(2-hydroxyethyl)hexahydro-1,3,5-triazine",,4719-04-4,CAS Number,,,,Acute Tox. 4 - Oral   Eye Irrit. 2A   Skin Sens. 1   Aquatic Acute 3   Aquatic Chronic 3  ,Warning,GHS07 : Exclamation mark,1,http://www.safe.nite.go.jp/english/ghs/08-mhlw-0227e.html,GHS-J
"2,2',2"-(hexahydro-1,3,5-triazine-1,3,5-triyl)triethanol; 1,3,5-tris(2-hydroxyethyl)hexahydro-1,3,5-triazine",,4719-04-4,CAS Number,,,,Acute Tox. 4 - Oral   Eye Irrit. 2A   Skin Sens. 1   Aquatic Acute 3   Aquatic Chronic 3  ,Warning,GHS07 : Exclamation mark,1,https://www.nite.go.jp/chem/english/ghs/08-mhlw-0227e.html,GHS-J
"2,2'-((3,3',5,5'-tetramethyl-(1,1'-biphenyl)-4,4'-diyl)-bis(oxymethylene))-bis-oxirane",,85954-11-6,CAS Number,604-055-00-7,EU Harmonised CLP Classification no.,,Skin Sens. 1   Carc. 2  ,Warning,GHS08 : Health hazard GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/78683,ECHA C&L inventory
"2,2'-(ethylenedioxy)diethyl diacrylate; triethylene glycol diacrylate",,1680-21-3,CAS Number,607-126-00-0,EU Harmonised CLP Classification no.,,Skin Irrit. 2   Eye Irrit. 2   Skin Sens. 1  ,Warning,GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/107857,ECHA C&L inventory
"2,2'-azobis[2-methylpropionamidine] dihydrochloride",,2997-92-4,CAS Number,611-053-00-X,EU Harmonised CLP Classification no.,,Acute Tox. 4 - Oral   Skin Sens. 1  ,Warning,GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/89534,ECHA C&L inventory
"2,2'-azobis[N-(2-hydroxyethyl)-2-methylpropionamide]",,61551-69-7,CAS Number,616-160-00-5,EU Harmonised CLP Classification no.,,Skin Sens. 1   Aquatic Chronic 3  ,Warning,GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/24305,ECHA C&L inventory
"2,2'-diallyl-4,4'-sulfonyldiphenol",,41481-66-7,CAS Number,016-075-00-8,EU Harmonised CLP Classification no.,,Skin Sens. 1   Aquatic Chronic 2  ,Warning,GHS07 : Exclamation mark GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/123592,ECHA C&L inventory
"2,2'-Dihydroxy-5,5'-dichlorodiphenylmethane; Dichlorophen",,97-23-4,CAS Number,,,,Acute Tox. 4 - Oral   Eye Damage 1   Skin Sens. 1   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS05 : Corrosion GHS07 : Exclamation mark GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/12-mhlw-0067e.html,GHS-J
"2,2'-dithio di(ethylammonium)-bis(dibenzyldithiocarbamate)",,427-180-7,EC Number,006-093-00-4,EU Harmonised CLP Classification no.,,Acute Tox. 4 - Oral   Skin Sens. 1   Aquatic Acute 1   Aquatic Chronic 1  ,Warning,GHS07 : Exclamation mark GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/135909,ECHA C&L inventory
"2,2'-iminodiethylamine; diethylenetriamine",,111-40-0,CAS Number,612-058-00-X,EU Harmonised CLP Classification no.,,Acute Tox. 4 - Oral   Acute Tox. 4 - Dermal   Skin Corr. 1B   Skin Sens. 1  ,Danger,GHS05 : Corrosion GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/17946,ECHA C&L inventory
"2,2'-methylenediphenyl diisocyanate; diphenylmethane-2,2'-diisocyanate",,2536-05-2,CAS Number,615-005-00-9,EU Harmonised CLP Classification no.,,Acute Tox. 4 - Inhalation   Skin Irrit. 2   Eye Irrit. 2   Resp. Sens. 1   Skin Sens. 1   Carc. 2   STOT Single Exp. 3   STOT Rep. Exp. 2  ,Danger,GHS08 : Health hazard GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/153389,ECHA C&L inventory
"2,2'-oxydiethyl diacrylate; diethylene glycol diacrylate",,4074-88-8,CAS Number,607-120-00-8,EU Harmonised CLP Classification no.,,Acute Tox. 3 - Dermal   Skin Irrit. 2   Eye Irrit. 2   Skin Sens. 1  ,Danger,GHS06 : Skull and crossbones,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/5319,ECHA C&L inventory
"2,2'-oxydiethyl diacrylate; diethylene glycol diacrylate",,4074-88-8,CAS Number,,,,Flam. Liquid 4   Acute Tox. 4 - Oral   Acute Tox. 3 - Dermal   Skin Corr. 1A   Skin Corr. 1B   Skin Corr. 1C   Eye Damage 1   Skin Sens. 1   Repr. 2  ,Danger,GHS05 : Corrosion GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/08-mhlw-0131e.html,GHS-J
"2,2,2-trichloro-1,1-bis(4-chlorophenyl)ethanol",,115-32-2,CAS Number,,,,Acute Tox. 4 - Oral   Eye Damage 1   Skin Sens. 1   STOT Single Exp. 2   STOT Rep. Exp. 1   STOT Rep. Exp. 2   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS05 : Corrosion GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0437e.html,GHS-J
"2,2,6,6-tetrakis(bromomethyl)-4-oxaheptane-1,7-diol",,109678-33-3,CAS Number,602-082-00-9,EU Harmonised CLP Classification no.,,Skin Sens. 1   Aquatic Chronic 2  ,Warning,GHS07 : Exclamation mark GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/69751,ECHA C&L inventory
"2,2,6,6-Tetramethylpiperidin-4-ol",,2403-88-5,CAS Number,,,,Acute Tox. 4 - Oral   Skin Corr. 1A   Skin Corr. 1B   Skin Corr. 1C   Skin Sens. 1   Repr. 2   STOT Single Exp. 3   STOT Rep. Exp. 2  ,Danger,GHS05 : Corrosion GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/13-mhlw-0050e.html,GHS-J
"2,2,6,6-Tetramethylpiperidin-4-one",,826-36-8,CAS Number,,,,Acute Tox. 4 - Oral   Skin Corr. 1A   Skin Corr. 1B   Skin Corr. 1C   Eye Damage 1   Skin Sens. 1   STOT Single Exp. 2  ,Danger,GHS05 : Corrosion GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/11-mhlw-0139e.html,GHS-J
"2,2-(1,4-phenylene)bis((4H-3,1-benzoxazine-4-one)",,18600-59-4,CAS Number,613-195-00-8,EU Harmonised CLP Classification no.,,Skin Sens. 1   Aquatic Chronic 4  ,Warning,GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/11961,ECHA C&L inventory
"2,2-bis(acryloyloxymethyl)butyl acrylate; trimethylolpropane triacrylate",,15625-89-5,CAS Number,,,,Skin Irrit. 2   Eye Irrit. 2A   Skin Sens. 1  ,Warning,GHS07 : Exclamation mark,1,http://www.safe.nite.go.jp/english/ghs/08-mhlw-0253e.html,GHS-J
"2,2-bis(acryloyloxymethyl)butyl acrylate; trimethylolpropane triacrylate",,15625-89-5,CAS Number,,,,Skin Irrit. 2   Eye Irrit. 2A   Skin Sens. 1  ,Warning,GHS07 : Exclamation mark,1,https://www.nite.go.jp/chem/english/ghs/08-mhlw-0253e.html,GHS-J
"2,2-dibromo-2-cyanoacetamide; [DBNPA]",,10222-01-2,CAS Number,607-747-00-7,EU Harmonised CLP Classification no.,,Acute Tox. 3 - Oral   Acute Tox. 2 - Inhalation   Skin Irrit. 2   Eye Damage 1   Skin Sens. 1   STOT Rep. Exp. 1   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS06 : Skull and crossbones GHS08 : Health hazard GHS05 : Corrosion GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/134871,ECHA C&L inventory
"2,2-dibromo-2-nitroethanol",,69094-18-4,CAS Number,609-056-00-6,EU Harmonised CLP Classification no.,,Expl. Div. 1.1   Acute Tox. 4 - Oral   Skin Corr. 1A   Skin Sens. 1   Carc. 2   STOT Rep. Exp. 2   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS01 : Exploding bomb GHS08 : Health hazard GHS05 : Corrosion GHS07 : Exclamation mark GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/43787,ECHA C&L inventory
"2,2-dichloro-1,3-benzodioxol",,2032-75-9,CAS Number,603-206-00-4,EU Harmonised CLP Classification no.,,Flam. Liquid 3   Acute Tox. 4 - Oral   Skin Corr. 1A   Skin Sens. 1  ,Danger,GHS02 : Flame GHS05 : Corrosion GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/75313,ECHA C&L inventory
"2,2-dimethyltrimethylene diacrylate; neopentyl glycol diacrylate",,2223-82-7,CAS Number,607-112-00-4,EU Harmonised CLP Classification no.,,Acute Tox. 3 - Dermal   Skin Irrit. 2   Eye Irrit. 2   Skin Sens. 1  ,Danger,GHS06 : Skull and crossbones,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/91282,ECHA C&L inventory
"2,2-ethylmethylthiazolidine",,694-64-4,CAS Number,613-170-00-1,EU Harmonised CLP Classification no.,,Acute Tox. 4 - Oral   Eye Damage 1   Skin Sens. 1   Aquatic Chronic 2  ,Danger,GHS05 : Corrosion GHS07 : Exclamation mark GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/100010,ECHA C&L inventory
"2,3,4,5-tetrachlorobenzoylchloride",,42221-52-3,CAS Number,607-339-00-9,EU Harmonised CLP Classification no.,,Acute Tox. 4 - Oral   Skin Corr. 1B   Skin Sens. 1  ,Danger,GHS05 : Corrosion GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/79612,ECHA C&L inventory
"2,3,5,6-tetrahydro-2-methyl-2H-cyclopenta[d]-1,2-thiazol-3-one",,82633-79-2,CAS Number,613-185-00-3,EU Harmonised CLP Classification no.,,Acute Tox. 3 - Oral   Eye Damage 1   Skin Sens. 1   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS06 : Skull and crossbones GHS05 : Corrosion GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/131996,ECHA C&L inventory
"2,3,5,6-tetrahydro-2-methyl-2H-cyclopenta[d]-1,2-thiazol-3-one",,82633-79-2,CAS Number,,,,Acute Tox. 3 - Oral   Eye Damage 1   Skin Sens. 1   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS05 : Corrosion GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/08-mhlw-0298e.html,GHS-J
