CASRN,SMILES
53831-80-4,[Cl-][Zn++]([Cl-])[Cl-].C[N+](C)(C)C1=CC(N)=CC=C1
114-70-5,[Na+].[O-]C(=O)CC1=CC=CC=C1
847842-48-2,OC(=O)CCCC(O)=O.NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1
1306-19-0,O=[Cd]
85-42-7,O=C1OC(=O)C2CCCCC12
2008-39-1,CNC.OC(=O)COC1=C(Cl)C=C(Cl)C=C1
768-35-4,OB(O)C1=CC(F)=CC=C1
17766-26-6,[Na+].[Na+].[Na+].S=C1[N-]C(=S)[N-]C(=S)[N-]1
42797-18-2,OC(=O)C1=CC=CC=C1C(=O)C1=CC=C(C=C1)C1=CC=CC=C1
164524-02-1,[K+].CC(C)C1=CC=C(C=C1)S([O-])(=O)=O
100-61-8,CNC1=CC=CC=C1
2431-50-7,ClCC(Cl)C(Cl)=C
124-41-4,[Na+].C[O-]
36211-43-5,[Ba++].CC(CC([O-])=O)CC(C)(C)C.CC(CC([O-])=O)CC(C)(C)C
121-46-0,C1C2C=CC1C=C2
1354201-99-2,CN(C)C.CC(C)CO[P](S)(=S)OCC(C)C
10563-29-8,CN(C)CCCNCCCN
70210-06-9,[Na+].[Na+].CCN(CC1=CC=CC(=C1)S([O-])(=O)=O)C1=CC=C(C=C1)N=NC1=CC=C(N=NC2=CC(=CC=C2)S([O-])(=O)=O)C2=CC=CC=C12
10377-66-9,[Mn++].[O-][N+]([O-])=O.[O-][N+]([O-])=O
35130-97-3,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OS(C)(=O)=O
65-85-0,OC(=O)C1=CC=CC=C1
104-68-7,OCCOCCOC1=CC=CC=C1
16940-66-2,[Na+].[H-][B+3]([H-])([H-])[H-]
151-21-3,[Na+].CCCCCCCCCCCCOS([O-])(=O)=O
24916-90-3,[H][C@]12C[C@@]3(C)[C@@]([H])(C[C@@H](C)[C@]3(O)C(=O)CO)[C@]3([H])CCC4=CC(=O)C=C[C@]4(C)[C@]13O2
4253-34-3,CC(=O)O[Si](C)(OC(C)=O)OC(C)=O
546-68-9,CC(C)O[Ti](OC(C)C)(OC(C)C)OC(C)C
61931-80-4,CCC(C)=CCCC(C)(OC(C)=O)C=C
4191-73-5,CC(C)OC(=O)C1=CC=C(O)C=C1
112-34-5,CCCCOCCOCCO
868-77-9,CC(=C)C(=O)OCCO
15356-60-2,CC(C)[C@H]1CC[C@H](C)C[C@@H]1O
124-13-0,CCCCCCCC=O
95-54-5,NC1=C(N)C=CC=C1
14874-82-9,[O]#C[Rh+]C#[O].C\C(O)=[C-]\C(C)=O
100-52-7,O=CC1=CC=CC=C1
41621-49-2,NCCO.CC1=CC(=O)N(O)C(=C1)C1CCCCC1
1317-39-1,[O--].[Cu+].[Cu+]
10257-55-3,[Ca++].[O-]S([O-])=O
2867-47-2,CN(C)CCOC(=O)C(C)=C
71-36-3,CCCCO
112-72-1,CCCCCCCCCCCCCCO
6990-43-8,[Zn++].CCCCOP([S-])(=S)OCCCC.CCCCOP([S-])(=S)OCCCC
20780-48-7,CCC(C)(CCCC(C)C)OC(C)=O
142-62-1,CCCCCC(O)=O
294-62-2,C1CCCCCCCCCCC1
3558-60-9,COCCC1=CC=CC=C1
134-31-6,OS(O)(=O)=O.OC1=C2N=CC=CC2=CC=C1.OC1=C2N=CC=CC2=CC=C1
7440-38-2,[As]
919-30-2,CCO[Si](CCCN)(OCC)OCC
599-64-4,CC(C)(C1=CC=CC=C1)C1=CC=C(O)C=C1
101-96-2,CCC(C)NC1=CC=C(NC(C)CC)C=C1
5421-46-5,[NH4+].[O-]C(=O)CS
67905-17-3,CC(=O)NC1=CC=C(NC2=C3C(=O)C4=C(C=CC=C4)C(=O)C3=C(O)C=C2)C=C1
13419-67-5,N.CC(S)C(O)=O
713-95-1,CCCCCCCC1CCCC(=O)O1
61337-89-1,CN1CCN(C(C1)C1=CC=CC=C1)C1=C(CO)C=CC=N1
584-84-9,CC1=CC=C(C=C1N=C=O)N=C=O
619-86-3,CCOC1=CC=C(C=C1)C(O)=O
383-63-1,CCOC(=O)C(F)(F)F
16712-64-4,OC(=O)C1=CC2=C(C=C1)C=C(O)C=C2
41687-30-3,OCCS(=O)(=O)C1=CC(=CC=C1)[N+]([O-])=O
10294-34-5,ClB(Cl)Cl
52234-82-9,CCC(COC(=O)CCN1CC1)(COC(=O)CCN1CC1)COC(=O)CCN1CC1
175357-18-3,OC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CCCCCCCCC=C
4224-62-8,OC(=O)CCCCCCl
83-56-7,OC1=CC=CC2=C(O)C=CC=C12
78-87-5,CC(Cl)CCl
83161-22-2,CCCCCO[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O
85-44-9,O=C1OC(=O)C2=C1C=CC=C2
6358-36-7,Cl.CCN(CC)C1=CC=C(C=C1)C(=N)C1=CC=C(C=C1)N(CC)CC
10420-89-0,C[C@H](N)C1=CC=CC2=C1C=CC=C2
554-00-7,NC1=CC=C(Cl)C=C1Cl
76918-62-2,[NaH].OC(=NC1=CC2=C(C=C1)N=C(O)N2)C1=CC2=CC=CC=C2C=C1O
6789-99-7,C1CCC2=C(C1)NN=N2
93941-05-0,[Na+].[Na+].[Na+].CC1=CC=CC=C1NC1=NC(Cl)=NC(NC2=CC(=CC3=C2C(O)=C(N=NC2=CC=CC=C2S([O-])(=O)=O)C(=C3)S([O-])(=O)=O)S([O-])(=O)=O)=N1
33996-33-7,CC(=O)N1C[C@H](O)C[C@H]1C(O)=O
111-88-6,CCCCCCCCS
74-94-2,B.CNC
72214-18-7,[Na+].[Na+].[Na+].CC1=C(NC2=NC(Cl)=NC(NC3=CC=CC=C3S([O-])(=O)=O)=N2)C(C)=C(C(C)=C1NC1=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C(N)C(=C1)S([O-])(=O)=O)S([O-])(=O)=O
623-72-3,CCOC(=O)CCO
126-96-5,[Na+].CC(O)=O.CC([O-])=O
4316-74-9,[Na+].CNCCS([O-])(=O)=O
7440-44-0,[C]
1639345-42-8,C[Si](C)(F)CCCC#N
120-82-1,ClC1=CC(Cl)=C(Cl)C=C1
107-74-4,CC(CCO)CCCC(C)(C)O
517-28-2,OC1=C(O)C2=C(C=C1)[C@@H]1C3=CC(O)=C(O)C=C3C[C@]1(O)CO2
174489-76-0,CC(C)(OC(=O)C1=C(Cl)C=CC(=C1)[N+]([O-])=O)C(=O)OCC=C
118-48-9,O=C1NC2=C(C=CC=C2)C(=O)O1
103-83-3,CN(C)CC1=CC=CC=C1
926-50-1,CC(CCCC(C)(C)O)=CCCC=O
1013-88-3,N=C(C1=CC=CC=C1)C1=CC=CC=C1
117428-95-2,COC=C(C(=O)OC)C1=C(CCl)C=CC=C1
78-82-0,CC(C)C#N
70247-70-0,[Na+].[Na+].[Na+].[Na+].CC1=NN(C(=O)C1N=NC1=CC(NC(=O)C(Br)=C)=CC=C1S([O-])(=O)=O)C1=C(Cl)C=C(C(Cl)=C1)S([O-])(=O)=O
107-85-7,CC(C)CCN
75-20-7,[Ca++].[C-]#[C-]
612-16-8,COC1=C(CO)C=CC=C1
108-95-2,OC1=CC=CC=C1
16673-34-0,COC1=CC=C(Cl)C=C1C(=O)NCCC1=CC=C(C=C1)S(N)(=O)=O
67989-88-2,[NH4+].[NH4+].[Cu++].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
646-06-0,C1COCO1
55184-72-0,"[Na+].C*.C*.CCCCCCCCCCCCOC(=O)CC(C(=O)OCCCCCCCCCCCC)S([O-])(=O)=O |lp:17:2,19:2,23:2,24:2,38:3,39:2,40:2,m:2:16.15.14.13.12.11.10.9.8.7.6,4:25.26.27.28.29.30.31.32.33.34.35|"
123-51-3,CC(C)CCO
13815-17-3,[Cl-].[Cl-].[Pd++].N[H].N[H].N[H].N[H]
95-79-4,CC1=CC=C(Cl)C=C1N
64-17-5,CCO
42872-29-7,CC(C#N)C1=CC(=CC=C1)C(Cl)=O
10305-41-6,OCC(O)COC1CCCCC1
541-42-4,CC(C)ON=O
10138-04-2,[NH4+].[Fe+3].OS([O-])(=O)=O.[O-]S([O-])(=O)=O
87-61-6,ClC1=CC=CC(Cl)=C1Cl
97-62-1,CCOC(=O)C(C)C
611-07-4,OC1=C(C=CC(Cl)=C1)[N+]([O-])=O
68680-98-8,CC(C)CCC[C@H](C)CCO
71-43-2,C1=CC=CC=C1
23519-77-9,[Zr+4].CCC[O-].CCC[O-].CCC[O-].CCC[O-]
68015-93-0,CCCCCCCCCCCCCCCC=CCC(CC(O)=O)C(O)=O
15875-13-5,CN(C)CCCN1CN(CCCN(C)C)CN(CCCN(C)C)C1
36673-16-2,CC(C)O[Ti](OCCN(CCO)CCO)(OCCN(CCO)CCO)OC(C)C
97-52-9,COC1=CC(=CC=C1N)[N+]([O-])=O
1031-15-8,[Cl-].C[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1
156-38-7,OC(=O)CC1=CC=C(O)C=C1
2842-44-6,CN(CCO)C1=CC=C(C)C=C1
542-08-5,CC(C)OC(=O)CC(C)=O
141-79-7,CC(C)=CC(C)=O
7652-64-4,CC1CN1C(=O)C1=CC(=CC=C1)C(=O)N1CC1C
10339-55-6,CC\C(C)=C\CCC(C)(O)C=C
133-37-9,O[C@@H]([C@H](O)C(O)=O)C(O)=O
87-69-4,O[C@H]([C@@H](O)C(O)=O)C(O)=O
64896-70-4,CCCCCCCC(=O)O[C@@H]1CO[C@@H]2[C@H](CO[C@H]12)OC(=O)CCCCCCC
127-19-5,CN(C)C(C)=O
21351-39-3,NC(N)=O.OS(O)(=O)=O
657-84-1,[Na+].CC1=CC=C(C=C1)S([O-])(=O)=O
79-09-4,CCC(O)=O
108-55-4,O=C1CCCC(=O)O1
527-60-6,CC1=CC(C)=C(O)C(C)=C1
485-71-2,[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)C1=CC=NC2=CC=CC=C12
1530-32-1,[Br-].CC[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1
66-27-3,COS(C)(=O)=O
133647-88-8,[Na+].C[C@@H](OC1=CC=C(O)C=C1)C([O-])=O
615-20-3,ClC1=NC2=CC=CC=C2S1
406679-89-8,CO[Si](C)(CN=C=O)OC
121-73-3,[O-][N+](=O)C1=CC=CC(Cl)=C1
1217271-02-7,CC(C)(CN1CCOCC1)C=NCC1(C)CC(CC(C)(C)C1)N=CC(C)(C)CN1CCOCC1
55850-01-6,[Cl-].CN(N=CC1=[N+](C)C2=C(C=CC=C2)C1(C)C)C1=CC=CC=C1
110-01-0,C1CCSC1
7646-67-5,OCCNC(=O)C=C
7758-19-2,[Na+].[O-][Cl]=O
26591-72-0,COS([O-])(=O)=O.C[N+]1=CN(C=C)C=C1
38172-91-7,CC1CO1.OCC#C
546-46-3,[Zn++].[Zn++].[Zn++].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
1830-54-2,COC(=O)CC(=O)CC(=O)OC
65059-42-9,COS([O-])(=O)=O.CCCCCCCC[N+](C)(C)C
761-65-9,CCCCN(CCCC)C=O
37475-84-6,CC(C)(N)CO.CCCCCCCCCCCCC1=C(C=CC=C1)S(O)(=O)=O
7778-50-9,[K+].[K+].[O-][Cr](=O)(=O)O[Cr]([O-])(=O)=O
633-03-4,OS([O-])(=O)=O.CCN(CC)C1=CC=C(C=C1)C(C1=CC=CC=C1)=C1C=CC(C=C1)=[N+](CC)CC
88-27-7,CN(C)CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C
1338-23-4,CCC(C)(OO)OOC(C)(CC)OO
6425-39-4,C(CN1CCOCC1)OCCN1CCOCC1
30030-25-2,"ClCC1=CC=CC=C1.*C=C |c:4,6,t:2,lp:0:3,m:8:5.6.7|"
115-46-8,OC(C1CCNCC1)(C1=CC=CC=C1)C1=CC=CC=C1
327-78-6,FC(F)(F)C1=C(Cl)C=CC(=C1)N=C=O
7758-16-9,[Na+].[Na+].OP([O-])(=O)OP(O)([O-])=O
760-93-0,CC(=C)C(=O)OC(=O)C(C)=C
513-86-0,CC(O)C(C)=O
3624-77-9,[Na+].CCCCCCCCC=CCCCCCCCC(=O)N(C)CC([O-])=O
83-86-3,OP(O)(=O)O[C@H]1[C@H](OP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@@H]1OP(O)(O)=O
16634-82-5,CC1=CC=C(NC(=O)CCl)C=C1
60239-68-1,OCCN(CCO)C(=O)CCCCCCCCC=C
66204-44-2,CC1CN(CN2COC(C)C2)CO1
20193-20-8,CCCNCC
1388152-30-4,C[Si](C)([C@H]1CC=C(CO)[C@@H]1C(=O)O[C@@](O)([C@H](N)CO)C1=CC=C(C=C1)[N](=O)=O)C1=CC=CC=C1
18727-04-3,[Co++].OC(=O)CC(O)(CC([O-])=O)C([O-])=O
5570-77-4,CN1CCC(Cl)CC1
54549-24-5,CCCCCCOC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
1310-53-8,[O--].[O--].[Ge+4]
123-72-8,CCCC=O
19358-05-5,CC1(C)OCC(=C)O1
1356964-77-6,CN(C)C(=O)CCCCCCCC=C
108-91-8,NC1CCCCC1
4681-22-5,[Na+].NC1=CC(=C2C=CC=C(C2=C1)S(O)(=O)=O)S([O-])(=O)=O
488-10-8,CC\C=C/CC1=C(C)CCC1=O
27311-52-0,Cl.Cl.NC1=CC(CC2=C(O)C=CC(N)=C2)=C(O)C=C1
72846-00-5,O=C1NC(=O)N(CC2=CC=CC=C2)C(=O)C1C1=CC=CC=C1
98-54-4,CC(C)(C)C1=CC=C(O)C=C1
462-06-6,FC1=CC=CC=C1
76855-69-1,[H][C@](C)(O[Si](C)(C)C(C)(C)C)[C@]1([H])C(O)=N[C@]1([H])OC(C)=O
13887-98-4,OC(=O)COCCOCCOCC(O)=O
2752-17-2,NCCOCCN
534-16-7,[Ag+].[Ag+].[O-]C([O-])=O
6283-92-7,CCCCCCCCCCCCOC(=O)C(C)O
76994-37-1,CC([O-])=O.CCN(CC)C1=CC=C(C=C1)C(C1=CC=CC=C1)=C1C=CC(C=C1)=[N+](CC)CC
15571-48-9,[MgH2].CC(C)O.CC(C)O
98-88-4,ClC(=O)C1=CC=CC=C1
17913-76-7,CC(C)CC(C)(O)CCC(C)(O)CC(C)C
100-79-8,CC1(C)OCC(CO)O1
2605-78-9,CCCCCCCC[N+](C)(C)[O-]
141-53-7,[Na+].[O-]C=O
109-78-4,OCCC#N
244634-31-9,Cl.CC(C)CN(C[C@@H](O)[C@@H](N)CC1=CC=CC=C1)S(=O)(=O)C1=CC=C(C=C1)[N+]([O-])=O
7631-90-5,[Na+].OS([O-])=O
400-38-4,CC(C)OC(=O)C(F)(F)F
217308-07-1,[NH4+].O[C@@H](C([O-])=O)C1=CC=CC=C1
1344-43-0,[O--].[Mn++]
371-40-4,NC1=CC=C(F)C=C1
1352216-91-1,C=CCCC(=O)CC1CC2CCC1C2
7300-34-7,NCCCOCCCCOCCCN
2414-98-4,[Mg++].CC[O-].CC[O-]
10196-04-0,[NH4+].[NH4+].[O-]S([O-])=O
73037-34-0,[Na+].[Na+].CC1=CC=CC(=C1OC1=C(C=CC=C1C)S([O-])(=O)=O)S([O-])(=O)=O
81-42-5,NC1=C(Cl)C(Cl)=C(N)C2=C1C(=O)C1=C(C=CC=C1)C2=O
16669-59-3,CC(C)COCNC(=O)C=C
7450-69-3,NP(N)(=O)OC1=CC=CC=C1
817203-48-8,COC1=C(C=C(C(=O)C2=CC=CC=C2)C(O)=C1)S([O-])(=O)=O.ClC1=CC=C(C=C1)[S+](C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1
112-24-3,NCCNCCNCCN
16919-19-0,[NH4+].[NH4+].F[Si--](F)(F)(F)(F)F
7320-34-5,[K+].[K+].[K+].[K+].[O-]P([O-])(=O)OP([O-])([O-])=O
13927-77-0,[Ni++].CCCCN(CCCC)C([S-])=S.CCCCN(CCCC)C([S-])=S
219921-94-5,CC(=O)N[C@@H](CCC(O)=O)C(O)=O.CC(C)C[C@H](N)C1=CC=CC=C1N1CCCCC1
13423-15-9,CC1CCOC1
626-67-5,CN1CCCCC1
24085-06-1,CC(=O)OCC1=C(OC(C)=O)C=CC(=C1)C(C)=O
4079-68-9,CCN(CC)CC#C
131796-64-0,CC(C)CC1CC(C)(CCO1)OC(C)=O
5382-23-0,Cl.CN1CCC(Cl)CC1
110-89-4,C1CCNCC1
10595-60-5,CC(C)CC(C)=NCCNCCN=C(C)CC(C)C
140-88-5,CCOC(=O)C=C
104-75-6,CCCCC(CC)CN
4573-50-6,CC(C)[C@H]1CCC(C)=CC1=O
600-14-6,CCC(=O)C(C)=O
104-01-8,COC1=CC=C(CC(O)=O)C=C1
17927-72-9,[Ti+4].CC(C)[O-].CC(C)[O-].CC(=O)[CH-]C(C)=O.CC(=O)[CH-]C(C)=O
58834-75-6,O=[V]1OP2(=O)O[V](=O)OP(=O)(O1)O2
70210-37-6,[Na+].[Na+].CC1=CC=CC=C1OC1=CC=CC=C1N=NC1=C(C=C2C=C(C=C(NC(=O)C3=CC=CC=C3)C2=C1O)S([O-])(=O)=O)S([O-])(=O)=O
6283-86-9,CCCCC(CC)COC(=O)C(C)O
18479-49-7,CC(C)CCCC(C)(O)C=C
104-91-6,OC1=CC=C(C=C1)N=O
1374760-95-8,CC1=CC=C(OCC(=O)N(CC2=CC=CS2)C2=NNC=C2)C=C1
541-41-3,CCOC(Cl)=O
1561-92-8,[Na+].CC(=C)CS([O-])(=O)=O
68259-02-9,[Na+].[Na+].[Na+].[Na+].[Na+].NC1=NC(NC2=CC(N=NC3=C(C=C4C=C(C(N=NC5=C(C=CC(=C5)S([O-])(=O)=O)S([O-])(=O)=O)=C(N)C4=C3O)S([O-])(=O)=O)S([O-])(=O)=O)=C(C=C2)S([O-])(=O)=O)=NC(Cl)=N1
121-00-6,COC1=CC=C(O)C(=C1)C(C)(C)C
15519-28-5,[Cs+].OC([O-])=O
459-57-4,FC1=CC=C(C=O)C=C1
1643-19-2,[Br-].CCCC[N+](CCCC)(CCCC)CCCC
32634-68-7,CC1=CC=C(C=C1)C(=O)O[C@@H]([C@H](OC(=O)C1=CC=C(C)C=C1)C(O)=O)C(O)=O
93-04-9,COC1=CC2=C(C=CC=C2)C=C1
108-23-6,CC(C)OC(Cl)=O
125590-73-0,CCCCC(CC)CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
101541-04-2,CCCCCCCCCCCCCCCC(=O)N[C@@H]([C@@H](C)CC)C(O)=O
32846-21-2,[Na+].CN(C1CCCCC1)S(=O)(=O)C1=C(C=CC=C1)N=NC1=C(N)C=CC2=C1C(O)=CC(=C2)S([O-])(=O)=O
438193-30-7,[I-].C\C=C\[C@H]1CC[C@H](C[P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)CC1
75-09-2,ClCCl
79-33-4,C[C@H](O)C(O)=O
145783-14-8,CCCSC1=NC(Cl)=C(C(Cl)=N1)[N+]([O-])=O
717-74-8,CC(C)C1=CC(=CC(=C1)C(C)C)C(C)C
120202-68-8,[H]C12CCC(CS(O)(=O)=O)(C(=O)C1)C2(C)C.OC(=O)C(N1CCC2=C(C1)C=CS2)C1=CC=CC=C1Cl
29923-31-7,[Na+].CCCCCCCCCCCC(=O)N[C@@H](CCC(O)=O)C([O-])=O
611-19-8,ClCC1=CC=CC=C1Cl
7722-88-5,[Na+].[Na+].[Na+].[Na+].[O-]P([O-])(=O)OP([O-])([O-])=O
52829-07-9,CC1(C)CC(CC(C)(C)N1)OC(=O)CCCCCCCCC(=O)OC1CC(C)(C)NC(C)(C)C1
20650-07-1,CCOC(=O)C1(CC1)C(=O)NC1=CC=C(F)C=C1
141914-99-0,CC1=CC=C(C=C1)S([O-])(=O)=O.CC1=[N+](C)C2=C(C3=C(C=CC=C3)C=C2)C1(C)C
429-06-1,F[B-](F)(F)F.CC[N+](CC)(CC)CC
2269-22-9,[Al+3].CCC(C)[O-].CCC(C)[O-].CCC(C)[O-]
56641-05-5,"C=CC(=O)OCCOC1=CC=CC=C1 |c:10,12,t:8,lp:3:2,4:2,7:2,Sg:n:6,5,4::ht|"
5187-23-5,CCC1(CO)COCOC1
99-93-4,CC(=O)C1=CC=C(O)C=C1
78014-16-1,CN(C)CCCNC1CC(C)(C)NC(C)(C)C1
83950-14-5,CC([O-])=O.CCN(CC1=CC=CC=C1)C1=CC=C(C=CC2=CC=[N+](CCO)C=C2)C=C1
82338-76-9,[Cu+].[Cu+].N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.CCNC1=CC=C(C(C2=CC=C(C=C2)N(CC)CC)=C2C=CC(C=C2)=[N+](CC)CC)C2=CC=CC=C12.CCNC1=CC=C(C(C2=CC=C(C=C2)N(CC)CC)=C2C=CC(C=C2)=[N+](CC)CC)C2=CC=CC=C12
32582-32-4,CCCCCCCCCCCCCCCCC(CO)CCCCCCCCCCCCCC
537-01-9,[Ce+3].[Ce+3].[O-]C([O-])=O.[O-]C([O-])=O.[O-]C([O-])=O
1512859-54-9,[Na+].[Na+].[Cu++].CCN(C1=CC(=CC=C1)S(=O)(=O)CCOS([O-])(=O)=O)C1=NC(NC2=C(C3=CC(=C(N=NC4=CC(OC)=C(OC)C=C4N=NC4=CC(=CC=C4[O-])S(O)(=O)=O)C([O-])=C3C=C2)S(O)(=O)=O)S([O-])(=O)=O)=NC(Cl)=N1
117704-25-3,CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@H](C[C@@H]2OC)O[C@H]2[C@@H](C)\C=C\C=C3/CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O[C@H]5C[C@@H](C\C=C2/C)O[C@@]2(C5)O[C@H](C5CCCCC5)[C@@H](C)C=C2)[C@]34O)O[C@@H](C)[C@@H]1O
582-25-2,[K+].[O-]C(=O)C1=CC=CC=C1
1401065-88-0,CC1CC(C=C(C)C1O)C1CC=C(C)C1(C)C
14171-00-7,OCCN(CCO)CCO.CCCCCCCCCCCCNCCC(O)=O
27247-96-7,CCCCC(CC)CO[N+]([O-])=O
60466-73-1,C(C1CCCOC1)C1=CC=CC=C1
53445-37-7,"C*.CC(CC(C)C(O)=O)CC(O)=O |lp:8:2,9:2,12:2,13:2,m:1:5.3|"
104-83-6,ClCC1=CC=C(Cl)C=C1
104-94-9,COC1=CC=C(N)C=C1
27344-41-8,[Na+].[Na+].[O-]S(=O)(=O)C1=CC=CC=C1C=CC1=CC=C(C=C1)C1=CC=C(C=CC2=CC=CC=C2S([O-])(=O)=O)C=C1
553-72-0,[Zn++].[O-]C(=O)C1=CC=CC=C1.[O-]C(=O)C1=CC=CC=C1
111850-24-9,CCC(C)C1=CC(=CC(C(C)CC)=C1O)N=NC1=CC=C(C=C1)[N+]([O-])=O
91-08-7,CC1=C(C=CC=C1N=C=O)N=C=O
78-84-2,CC(C)C=O
75-77-4,C[Si](C)(C)Cl
54041-17-7,CC(C)N(C(=O)CO)C1=CC=C(F)C=C1
628-68-2,CC(=O)OCCOCCOC(C)=O
25306-75-6,[Na+].CC(C)COC([S-])=S
611-99-4,OC1=CC=C(C=C1)C(=O)C1=CC=C(O)C=C1
19372-44-2,[Ca++].CC(=O)[CH-]C(C)=O.CC(=O)[CH-]C(C)=O
85049-86-1,"[Na+].CCOS([O-])(=O)=O |lp:3:2,5:3,6:2,7:2,Sg:n:2:9-11:ht|"
95-14-7,N1N=NC2=C1C=CC=C2
10294-54-9,[Cs+].[Cs+].[O-]S([O-])(=O)=O
127733-97-5,N.N.N.N.[Pt++].CC([O-])=O.CC([O-])=O
2009-83-8,OCCCCCCCl
66422-95-5,Cl.Cl.NC1=CC(N)=C(OCCO)C=C1
1333-07-9,"C*.NS(=O)(=O)C1=CC=CC=C1 |c:7,9,t:5,lp:2:1,4:2,5:2,m:1:7.8.9|"
1120-71-4,O=S1(=O)CCCO1
87061-04-9,CC(C)C1CCC(C)CC1OCC(O)CO
3090-56-0,OCCSC=C
14367-46-5,CCNC(C)CC1=CC=C(OC)C=C1
60-93-5,Cl.Cl.[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)C1=C2C=C(OC)C=CC2=NC=C1
507-09-5,CC(O)=S
13826-83-0,[NH4+].F[B-](F)(F)F
99-87-6,CC(C)C1=CC=C(C)C=C1
3634-83-1,O=C=NCC1=CC(CN=C=O)=CC=C1
12392-64-2,[H+].[Na+].[Na+].[Cr+3].[O-]C1=C(N=NC2=C([O-])C=C(C3=C2C=CC=C3)S([O-])(=O)=O)C2=C(C=CC=C2)C=C1.[O-]C1=C(N=NC2=C([O-])C=C(C3=C2C=CC=C3)S([O-])(=O)=O)C2=C(C=CC=C2)C=C1
21850-44-2,CC(C)(C1=CC(Br)=C(OCC(Br)CBr)C(Br)=C1)C1=CC(Br)=C(OCC(Br)CBr)C(Br)=C1
17360-11-1,N[C@@H](CC1=CC(=C(O)C(=C1)N(=O)=O)N(=O)=O)C(O)=O
108-48-5,CC1=CC=CC(C)=N1
97-90-5,CC(=C)C(=O)OCCOC(=O)C(C)=C
468-28-0,CC(C)CC(=O)C1=C(O)C(CC=C(C)C)(CC=C(C)C)C(=O)C(CC=C(C)C)=C1O
108-31-6,O=C1OC(=O)C=C1
37742-98-6,OC(=O)C(CCBr)(C1=CC=CC=C1)C1=CC=CC=C1
27511-79-1,OS(O)(=O)=O.NC(=O)C1=C(N)NN=C1.NC(=O)C1=C(N)NN=C1
5137-55-3,[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC
83-40-9,CC1=C(O)C(=CC=C1)C(O)=O
27776-21-2,Cl.Cl.CC(C)(N=NC(C)(C)C1=NCCN1)C1=NCCN1
809282-20-0,CC[C@](O)([C@H](C)CN(C)C)C1=CC(OC)=CC=C1
55974-25-9,COC1=CC2=C(C=C1)C(C)(C)C(=O)OC2=O
868-14-4,[K+].O[C@H]([C@@H](O)C([O-])=O)C(O)=O
112-18-5,CCCCCCCCCCCCN(C)C
55-56-1,ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1
10196-49-3,CN1CCO[Si](C)(C)C1
117827-06-2,CCCCCCCCCCCCCCCC(=O)NC1=CC(Cl)=C(CC)C(Cl)=C1O
108-32-7,CC1COC(=O)O1
7789-38-0,[Na+].[O-][Br](=O)=O
13774-25-9,[Mg++].OS([O-])=O.OS([O-])=O.OS([O-])=O.OS([O-])=O
20570-96-1,Cl.Cl.NNCC1=CC=CC=C1
38517-37-2,[Na+].CCCCCCCCCCCCCC(=O)N[C@@H](CCC([O-])=O)C(O)=O
124172-53-8,CC1(C)CC(CC(C)(C)N1)N(CCCCCCN(C=O)C1CC(C)(C)NC(C)(C)C1)C=O
127929-37-7,CCN1CCN(CCC(=O)OCC(CC)(COC(=O)CCN2CCN(CC)CC2)COC(=O)CCN2CCN(CC)CC2)CC1
5413-60-5,CC(=O)OC1CC2CC1C1CC=CC21
88-68-6,NC(=O)C1=CC=CC=C1N
1231728-34-9,[Sn++].CC(CC([O-])=O)CC(C)(C)C.CC(CC([O-])=O)CC(C)(C)C
35249-89-9,[NH4+].OCC([O-])=O
3855-32-1,CN(C)CCCN(C)CCCN(C)C
4501-58-0,CC1=CC[C@H](CC=O)C1(C)C
10175-31-2,CN(C)CC1=C(Cl)C=CC=C1
97-67-6,O[C@@H](CC(O)=O)C(O)=O
106-47-8,NC1=CC=C(Cl)C=C1
